2664	169	8811	9751	1048
1095	8404	1016	3343	1855
3526	2893	2496	7997	8755
4463	4422	5462	65	3245
6365	9780	4207	1360	9051
172	7032	1511	5465	7402
60	4229	33	1863	986
2377	2074	1095	957	58
4767	1378	7905	2830	1766
8081	2263	4401	5051	6074
568	4104	8036	3852	4960
5472	6822	3335	3203	9130
2634	6320	1478	8823	8319
9326	8129	3128	6939	6021
3337	3825	1143	4948	6440
5898	3645	6550	9956	1353
4935	6200	4086	9652	7186
106	2688	4995	3692	9490
7936	8708	1580	4637	9868
4516	359	4720	9391	2010
4880	9743	6142	1010	1172
1434	5482	9710	4117	7057
8532	9677	4507	8008	7689
3063	7819	7525	8427	8881
3410	3200	6169	3261	8470
3054	8867	2310	8893	5124
7203	4732	6681	3667	6686
7353	1293	868	3905	6328
6499	359	1896	6760	95
9262	3532	45	8203	9995
7756	9700	9081	6785	8719
2804	4366	4625	1622	9353
269	3821	3598	1226	9387
4872	2764	9090	6178	3547
7534	3033	4140	5522	9768
8708	5273	8365	4910	2523
1130	2876	3659	5268	3174
442	2379	6214	8621	2195
5075	2773	1873	1717	4770
6846	2510	1590	7311	9581
3330	8638	7112	8973	5481
2214	3747	9583	5386	3083
3833	6884	3020	5054	4854
8096	6989	1635	5669	6141
1733	5696	1792	4390	4238
996	8003	5812	8101	3964
977	2198	5363	8619	2439
6603	2890	1041	3728	7137
9580	5368	4447	2771	6623
3535	8969	850	5296	7644
6742	7932	3359	9303	7529
5184	356	3140	675	6057
3883	1016	4947	9569	1426
9157	9262	906	3208	1224
688	626	3855	6117	116
1210	2556	7656	7106	1424
8413	4025	181	2888	7410
8304	2764	7440	4287	839
7345	3052	6719	9805	9535
1524	8248	9668	5983	5849
7697	5839	3288	2834	5272
7997	8445	5801	1917	4294
875	5598	8473	693	111
3125	874	9959	6803	5618
2775	2211	3169	758	5920
6380	1030	2753	8483	8669
9001	1419	7473	105	8817
3424	9294	1833	9343	5762
2436	6750	1199	8617	3408
7708	8329	2710	6324	8424
1014	8313	8377	9626	673
2623	558	4816	4628	4290
3079	1017	7176	577	2852
3896	2958	6161	1991	691
3091	3558	9674	4935	802
9651	3341	9916	449	2511
3498	8372	3235	9985	7952
8474	1400	5329	38	9811
969	3832	2096	2919	1965
9594	2600	956	1071	9754
9913	7354	6014	2956	7019
8990	5868	7959	9891	7246
8052	1641	7098	5621	2567
1506	6973	9407	8342	9601
6080	6575	3949	1387	363
4425	1926	50	2472	80
1115	3626	9449	1519	8259
7047	550	6363	5997	9107
1229	6228	8869	2485	2767
2629	6166	6504	5456	7049
5787	5685	4068	9055	5903
4593	3370	510	1871	7939
4952	7854	3208	45	4870
65	705	1490	449	2588
4405	7669	1596	1395	4996
2172	9287	6432	7657	2147
6192	1939	4487	4879	2329
9258	1431	9886	9218	73
8709	2993	9752	1225	483
4988	828	6087	4906	4147
3798	4119	3749	2128	4207
4476	8103	7971	9533	5624
7626	3869	4436	1369	7407
8967	4314	3368	4303	4261
3454	6569	6224	8612	9792
7473	9149	2928	5116	4186
9911	9130	5212	8985	2445
6624	7478	5223	1998	4595
3304	505	3798	4006	8027
8026	5036	3676	7065	4168
5532	218	1355	6261	801
3262	9073	5846	5770	8539
5465	3848	35	8178	3367
4117	8531	8627	9580	3659
5825	8943	3443	9817	2155
1612	5303	3150	3416	7344
9662	685	3312	4030	5198
4950	6868	1845	5012	9096
9243	8378	6978	1271	7043
1556	3781	2008	5809	9464
4978	5233	4524	9000	4731
7045	2712	3815	7869	1062
2992	1496	3501	2575	2644
9498	4728	6357	6699	997
7294	5947	6329	7354	7641
747	8835	5434	2086	2445
8618	3352	7248	444	8459
9146	4308	4361	190	7513
4704	3629	5149	9472	8734
2533	8612	6219	4724	5612
7872	450	9561	7130	4989
3779	7267	3495	5386	937
3313	9203	424	2410	9781
2032	3125	5596	884	4802
9969	6568	3410	35	7899
8070	1967	9711	5613	2674
2573	2314	5156	7460	7527
7954	5333	4632	8541	8037
921	4410	2095	4037	14
7374	5248	6544	4460	9550
7517	7875	4084	6774	1912
422	10	96	4473	8435
9096	2404	9938	3974	431
8014	8121	7521	2343	9338
1705	7803	9072	3372	5319
641	5894	6159	1476	3416
2742	4048	8889	1078	8045
8713	25	6204	5136	6276
3744	9685	7260	703	5786
7806	254	4495	7905	6907
2018	7485	8552	6113	129
8300	3327	7969	802	5428
9364	3344	9989	9882	4871
3245	7990	6451	1590	2110
6526	3563	453	4664	552
9410	8534	5514	1878	911
7647	2225	4782	583	8053
4336	9374	5897	3573	9036
9389	866	2843	523	1327
4687	2831	7459	4162	8805
8298	6293	6518	7409	3744
3665	5117	3966	8029	2884
208	4796	5278	2693	9110
5859	6282	5297	6258	9677
7171	8989	7166	9020	974
6187	9152	9375	1771	1724
5328	9725	3930	6656	824
9127	8919	9546	811	6982
6770	5279	2848	4385	3180
8489	6932	6784	3002	3623
1962	3635	2633	7136	3104
1607	928	9504	951	5208
6695	5274	9698	4849	5032
2263	2282	134	9763	6947
3870	6242	9018	7742	1341
1384	1478	8424	3216	9819
6331	4847	4975	2747	2729
4772	4745	2013	2182	237
668	9222	3575	55	7094
7935	6519	8059	2021	4797
8995	313	980	4572	7944
8962	4911	4260	8495	2523
3149	9629	2248	3335	9932
5164	3005	2929	3693	3581
9752	9066	622	2680	8137
8847	6196	4322	7625	2594
1044	2297	8893	7535	4617
3277	5614	1692	8868	291
2785	1373	4024	9387	4977
2796	4154	4017	1587	1804
7728	345	2767	3596	2682
2468	5557	5232	1934	20
3766	6972	2577	1393	3670
4429	1139	5036	6389	8560
5304	8226	1047	8089	1391
852	4674	1198	1452	4838
4817	6562	7773	9873	9702
4144	2760	1499	2458	8597
3341	7450	1323	3864	8859
1076	1278	3682	7967	5725
980	914	1870	5885	4071
7088	5952	9741	4121	727
4598	7090	9782	4674	1738
3985	2508	2632	6613	7232
7667	978	5797	846	7874
9301	7241	3854	890	1681
8802	6315	7146	9927	5405
8943	5051	256	7869	3485
2402	1858	5193	7588	8317
6878	3516	2648	3049	6787
978	9563	5575	1947	1595
7508	1980	4628	911	7916
3272	4175	1401	1602	487
8014	1709	5938	7619	7339
5296	4898	9484	2106	4447
2605	5070	2001	2877	662
5882	8069	3503	2739	9829
2990	862	4381	5970	6601
3245	6576	3077	1459	7189
9070	2834	9373	558	2084
3254	1290	5245	4951	8842
8796	569	2125	6841	9027
8546	2230	223	9781	9477
9910	2456	7261	7040	2970
3986	3689	3258	3290	6738
5934	9199	5663	1239	2360
2327	1071	783	3345	4309
4815	8830	2652	2341	3746
477	8887	4544	3787	2059
8922	818	9858	6060	1687
7694	9231	8579	5920	9212
6804	7129	7329	1264	2041
5278	3821	5696	7331	4965
4733	5987	9127	7703	8457
4788	7624	7110	3464	9959
686	4503	816	2331	8520
3656	4576	7973	8283	9569
5362	9099	7311	4152	8261
2381	7866	935	6091	2960
8501	387	7791	5859	2963
2756	905	9454	4518	1124
914	3041	6341	744	6984
6164	2416	5040	1027	2728
1236	2535	2325	6708	121
5480	8473	6171	734	2428
8658	5605	5523	6243	3002
7500	5185	7798	518	1416
4266	2904	5837	5336	3256
3779	4450	2739	528	1457
4653	39	8139	9682	841
3568	4853	512	2883	8320
5579	9930	3342	8443	1099
5985	6366	239	4647	5752
5358	2280	6241	9412	4837
985	7110	6949	4947	3660
6266	1100	2160	1833	4395
5634	6403	5913	5093	9204
6353	7543	5254	6143	4232
8515	4041	7523	3750	7260
3211	2422	5872	1290	5939
953	1253	5275	9905	9874
9271	2090	6938	4822	3514
9115	7976	4996	4820	7426
419	5357	3776	6956	7231
4472	7636	8184	9985	1557
7711	9844	3126	282	7801
5822	8230	9632	8558	9493
4012	7370	3126	902	8617
8719	3325	7214	4567	3010
9293	9964	3370	9032	6583
2557	6891	9621	6173	4765
1098	4901	5077	3861	663
8164	3353	4049	2526	234
3911	2623	8128	6406	7598
2292	358	5802	6477	3683
9224	5875	7934	506	384
5062	623	4607	1638	8455
226	9866	3737	9585	7645
386	3024	5652	3809	3938
4488	7653	9491	4482	8918
9309	8193	4546	3697	3551
2405	8804	5573	6616	1461
907	2075	7077	834	2781
368	4270	7409	1143	1816
1604	9021	8575	9189	570
7885	1445	1333	9065	6044
802	2339	9791	832	8876
5498	5544	3049	8429	8420
65	398	2819	5298	4500
2999	5694	7596	6316	2976
8212	4929	5431	1744	9012
4585	2227	6221	408	4425
5586	8106	445	9910	4534
9058	8322	9371	7813	1846
8543	7925	1035	2789	9742
3091	9082	949	4165	9258
1197	1907	9460	446	7710
4319	7217	1609	7595	7795
6539	9131	6319	6986	970
263	4126	6485	3391	7688
5844	8582	5412	2935	3985
2067	238	1482	3236	6407
607	9050	5195	9126	4618
8753	1974	5795	3516	7685
6052	4086	1559	7001	4928
8394	9493	3344	4126	9285
5038	4606	9582	6464	933
7064	5558	8095	5971	4120
1987	4125	5041	7941	7997
1658	8519	6445	2975	5487
5648	5774	7777	7290	439
4370	1451	3525	5547	8705
9025	407	2118	2846	9806
7408	5602	3880	2009	5922
684	7743	5989	5181	5693
7312	8363	3870	2298	7868
576	5362	2124	831	5758
2619	9671	5616	6231	7005
1837	5952	5373	8504	8007
7569	7619	1592	9496	6305
9886	9867	5936	6116	9803
3857	9806	6419	6542	6697
5401	2433	9481	1903	1794
1875	1778	4732	8607	3054
8415	9956	5248	8868	7664
1777	683	5607	1357	5619
8354	2778	6708	7355	2033
3631	4898	270	1937	3654
1345	5541	5638	159	3149
7082	6782	3779	3344	5244
460	608	5670	7041	5304
2078	5885	2785	2452	5391
7609	3542	6784	9213	7541
4614	6176	3900	4276	2309
503	6045	74	5377	6033
3510	2146	9677	4778	4414
1679	5023	3962	3076	8059
1113	7719	401	6676	1068
2664	3042	5757	7423	1146
1499	7355	191	1528	4592
8661	3946	9181	2163	3955
2301	5854	6863	5887	7567
91	1639	9082	2811	8166
8350	58	6628	4457	7051
5284	2535	3165	7154	9722
4050	3613	5870	973	5581
6206	2962	2380	4091	3779
3268	1811	8222	7968	4777
898	2198	4149	1764	1936
1694	476	6178	2408	1568
4418	1323	7102	4954	3169
6447	4869	4836	5657	6899
7686	6803	8553	6481	9073
425	5996	8266	932	3932
6371	2322	6622	5964	7352
1759	8166	5406	1688	8211
4036	5528	9962	8793	1455
8091	1655	7137	58	5161
2170	1506	8083	7067	2271
5984	583	8136	2731	6369
9750	8270	1651	4596	6783
3034	2773	3514	1503	7526
7094	6929	3836	2936	2355
6650	1155	7760	4286	5983
42	5977	5893	8546	4830
8405	6717	8747	2672	961
3029	5311	4399	9332	8779
2279	9159	8987	2149	6792
7419	557	5108	7140	8580
6171	2945	6144	2316	8077
5930	6900	7709	5050	11
6317	1458	5103	1236	1649
1178	412	6028	2448	3073
9159	3141	5752	6017	80
273	9761	8417	9488	8500
4818	2660	1960	6630	5537
1137	3479	431	2090	1249
4696	7454	7813	58	7310
5881	7453	6296	7561	7437
1659	3559	1587	7056	4536
2787	2412	7287	2778	878
5454	7629	871	4599	3519
4330	9398	9207	8794	3706
6002	7766	5736	981	8393
2457	680	8375	9444	4015
1265	2000	7768	6563	582
782	8454	9537	6391	746
9358	4365	1119	6239	2494
9551	7617	7468	2138	4816
6483	5403	6519	1268	1898
3358	3396	6494	4108	6768
4658	799	3187	7833	5955
3545	2077	8196	5391	7737
6785	5457	9552	7285	7415
4388	301	842	4670	9981
3511	1031	6941	6453	8188
6546	9419	9992	2670	7056
5370	7541	3985	5052	2748
5935	1723	605	7764	8803
2935	5371	4935	7968	9736
4051	3912	1069	6453	1469
9346	8824	1020	9608	4796
493	2412	3055	1059	2989
282	2258	9152	1757	1576
7942	3006	8904	6902	4357
8947	2115	3876	9976	7587
215	8367	3971	2186	4939
5678	5975	1037	9094	29
6138	3596	1602	9654	2655
5726	7859	5351	7327	7307
9995	9562	4842	6904	6279
9950	2350	3834	8357	8682
6425	3664	797	8056	5172
7629	4656	3562	3358	3686
5516	8197	7556	7377	2348
5771	9532	5682	7975	8994
7168	9809	473	5213	2253
9723	6242	3911	3999	8155
4322	3830	2194	3508	3852
150	7053	5129	8040	6958
4746	4309	2734	7246	8179
9307	3416	5702	6094	9304
2225	737	5496	9731	2439
5557	661	9261	5232	2218
8850	4674	7119	4909	2109
5591	5622	7383	6769	7191
5820	9753	9608	2456	9256
5898	3487	7282	6971	1607
4005	9858	3122	3005	6964
515	7230	9027	9875	2497
5789	641	6101	3378	3405
2611	1572	1520	2380	3966
5336	2076	861	5393	7007
1003	2918	9917	4836	6447
6518	6256	4352	492	3265
2776	1110	4398	1024	6703
1740	9185	6525	7547	4307
3048	1249	5934	5236	8931
1018	4732	9818	2209	8791
6049	5021	10	729	3741
5066	1103	3706	5553	8268
8478	8162	6794	4639	2687
9383	8361	9980	5710	3928
925	4756	6135	3061	5503
2177	5254	9158	7427	63
6823	3978	6349	6183	6755
3634	6784	1806	7380	9187
1199	3725	6923	8287	7679
5763	7127	4498	1848	2311
6892	4401	7135	8219	4595
7251	3688	9101	9163	7216
514	1992	5191	6048	4699
4508	1405	9905	4745	3790
4141	5048	958	5940	2092
3	6670	6408	8074	6058
1942	7650	3700	5813	8016
6133	8472	6207	3693	3995
8660	7544	6100	246	8840
4042	7493	8394	3712	9131
4803	5055	4233	3965	3687
4442	9228	3602	4567	8284
655	2203	423	3167	137
233	5823	5789	9076	6435
3846	6826	1173	7723	5799
4018	281	5915	7497	4224
8176	1771	2164	6396	5214
4987	5600	9716	9258	2469
5063	6420	5207	6958	6380
3782	9822	1643	6728	2700
7482	3930	2973	4071	5985
3703	8904	2106	784	1363
7930	4841	8846	1483	1807
836	9189	2374	3391	4745
4097	8872	1010	2462	7696
7023	4330	3745	6744	3425
3130	7781	6745	1515	4955
2997	6939	9112	3371	2985
7444	304	5626	8246	5009
316	7498	1745	9872	9902
1874	3764	68	7100	6838
2130	5644	3631	9009	9156
7750	1570	1272	5097	3026
3094	649	3002	692	8653
4103	6587	9309	5630	1833
8983	8548	4648	6705	3908
7073	5486	7993	8534	6228
9672	6316	5871	889	2820
4387	6751	6503	3276	2385
4385	3642	947	2615	4602
6842	5318	8180	5660	6712
6713	6218	2386	1009	4459
6846	5816	9748	7451	2529
1120	6320	1898	8300	36
8727	1911	1434	5503	3354
3984	6828	9984	9881	3463
6784	4903	1450	1877	2970
7995	1589	305	1346	3164
7032	7765	2332	6409	4206
9170	3771	3907	3929	6171
4387	3681	5808	5501	4698
6169	7880	6265	6167	7705
6846	4110	5262	2249	1055
7771	9431	9894	1515	8899
4405	1458	8786	3122	3893
972	2304	5965	5970	7979
1896	605	9566	2549	2793
9173	2052	7072	5450	1198
1086	6794	4561	4085	1647
6925	2804	1100	8202	3010
4227	8176	8577	5709	9750
3023	4432	9158	8333	793
7480	4883	7706	2131	3076
5340	9280	4514	2920	9989
7073	4982	7251	6829	8434
1757	6461	2089	6339	5790
2680	1732	3106	1112	7837
4435	7621	4189	1274	9155
2252	8131	3023	7697	7132
6622	1593	7443	4347	4353
4380	9294	3700	8508	5078
4263	8431	8711	6621	2146
6548	1189	73	9316	8202
3946	1596	8746	4398	9594
5554	7302	1184	8266	1791
4389	3578	1771	1483	1612
7823	8221	3841	56	7530
3886	9439	488	6613	4942
1112	6391	8890	2743	7471
2317	352	8280	5787	6618
8814	5328	5251	7817	9120
9519	1523	1156	5808	3140
721	9195	8187	4762	6814
525	869	9956	2998	953
2223	3549	8498	9428	3756
1703	5399	9177	6544	7771
3225	3934	292	6191	6992
6030	5933	8479	4483	1401
2469	14	2204	7764	357
9388	8897	3998	399	9854
525	8429	212	9955	9510
2990	5885	5471	8472	8554
3146	1427	8194	1780	9654
3437	1890	6155	7479	4053
5493	3115	5382	5719	4822
3943	3113	9542	6552	4432
3771	6277	9482	2611	7262
8513	8376	7290	4517	845
7834	1796	8807	1864	9279
6577	920	2385	2298	6499
6316	1831	1016	5637	3280
2358	2973	1569	3126	7496
7174	5812	4735	7394	4094
8806	1498	634	1375	9340
5492	9412	9144	591	4424
4386	5655	5860	7382	2878
5367	6776	6619	2811	3471
7480	5399	1826	5108	5997
6035	6880	6486	7550	9788
4423	7206	7531	5917	1517
3749	3407	1541	8340	3544
9835	7732	4442	113	904
7654	1545	6034	1198	7285
123	6121	6318	6466	2743
9426	5208	8251	103	4070
5756	641	7881	7466	4529
1393	6888	749	3073	3905
5302	4290	7792	568	4469
6494	3282	4401	3427	462
8973	2294	4623	471	8534
7705	6959	2169	630	7510
4673	7739	2965	7647	4218
1804	9990	5589	1006	1207
6931	6962	1984	4242	8448
4233	8531	7181	4877	2779
9888	5151	2696	8090	4541
5251	1686	526	2338	4128
9059	8269	7153	81	638
3322	4503	2877	675	4453
8067	7418	2645	9475	9498
4176	2113	5	6834	94
7609	211	1845	2782	5823
7082	8732	6451	118	3746
1276	3430	9460	6126	5811
4924	1863	3380	4842	7044
1902	8703	1351	1058	7230
648	5321	2654	8214	4870
379	711	5333	5987	3503
1189	2866	2009	9568	1976
3365	2799	6643	8151	6627
1183	4600	2702	1842	5109
4506	2631	6737	35	1050
9518	2816	7128	5944	365
3631	7183	3534	3612	3849
7666	5281	6498	6317	8850
205	1135	5248	1209	5622
7450	7059	8242	7099	2254
5514	9551	969	2262	1985
8562	7563	8535	3142	3045
6102	585	95	893	5596
4823	8976	7771	8385	3620
5733	4383	9811	368	2038
6870	935	7693	2884	7247
9099	9729	4173	1320	7640
2309	9357	8274	5203	3008
2328	1620	4051	7574	7663
268	2833	5928	2549	4474
4468	8616	997	3609	3575
6150	4040	1319	3855	8214
6026	7275	4400	7225	4324
1668	1514	1232	5293	3758
3360	1654	6095	8989	9531
1644	4224	7637	9038	6889
8901	7379	9746	9476	2494
548	544	7426	681	5046
1413	1384	8249	845	7214
8573	4777	4388	7849	4651
1672	2737	2023	1777	9839
7788	4782	4118	2678	2524
9292	2883	2631	2306	1737
9520	6115	3776	59	285
1771	209	5909	5407	4884
2751	3756	8746	9026	6679
5279	7749	9801	5552	8927
8622	7658	5493	6016	3043
2894	902	8427	5215	793
3812	3831	5943	1632	6289
5558	8641	945	8071	530
8225	5077	8049	1893	1893
6174	3597	8068	1086	6050
1612	3342	1096	6898	2091
6933	5466	3511	5520	1874
1894	777	2365	3928	4575
3182	342	4313	3471	9850
9430	5113	8635	160	905
2099	6669	1334	753	9850
3253	7724	5383	4813	7553
3322	2926	5104	2065	4198
4079	5820	4956	6906	8445
2730	4835	6032	4318	5761
6781	8774	1080	8448	365
3575	4493	4468	7407	537
8061	8995	8278	3753	7363
7044	9550	26	9953	4756
5650	3045	2138	1290	8043
6996	2223	6461	4970	4049
5839	1357	4730	7450	5961
7126	6963	7728	6455	2594
5832	8534	921	2863	9245
2406	7174	1858	628	5255
3705	643	5195	6941	5878
3289	4700	6874	3542	9783
3032	3262	8368	2247	5711
8047	8155	6048	1901	2232
2158	2565	8826	3193	4010
11	3533	3447	3233	678
7672	2453	1993	7340	5830
5933	1464	6694	3373	5653
3289	8666	1209	8014	2632
4972	2444	624	7081	5372
2332	237	2003	5242	1046
6258	4722	5497	5626	7317
4241	2409	2213	3342	8802
6092	5310	3032	5029	6711
3185	2620	7609	4318	8029
4870	5717	9591	4699	3475
6059	7314	8417	430	3772
8369	8372	3071	5558	843
2783	6401	7579	4924	3239
1048	8245	454	5646	9175
8774	5031	8135	8727	9887
7273	3623	3496	6386	4594
3780	6472	9674	7783	2347
1811	4678	9114	6436	750
5412	1	3746	5265	9577
1981	3268	1403	8719	4188
2479	6194	3075	4864	4907
1580	176	444	802	7186
3991	8766	9212	2668	2432
7695	4167	9174	2463	4009
6284	8684	1184	7423	6608
8365	4854	4200	1144	9628
3355	1385	1986	5101	8373
549	7592	9518	9494	1306
9402	2248	3766	348	6344
298	5719	1577	9907	9268
3110	728	642	7581	891
1190	3812	4961	2102	5717
5997	1322	2436	7038	5924
6686	3343	9548	6870	3534
4818	4928	7901	4430	8856
1312	5833	4108	5437	8458
2199	3270	4414	1888	5782
7373	6715	9033	6913	171
1944	8815	272	2889	9277
6580	8414	7105	7143	9087
8826	8325	8314	4962	6256
86	3673	2125	761	3191
4479	9682	7683	6649	296
5820	9348	472	3852	1271
3309	2473	5021	9771	4578
6840	597	390	9341	801
3836	9456	2981	5975	6007
9222	3566	8315	6200	5965
6733	9495	2428	1654	8240
5438	5721	2391	7928	9661
2703	1965	6680	7313	1619
919	6489	4485	2618	3546
1394	4061	5657	5146	5101
1180	6147	7851	9772	3871
4390	3386	4583	887	200
5880	7375	2757	5991	1298
8887	6125	5121	6889	7744
4183	1160	6220	3778	3093
9353	4047	4112	9525	722
4164	9674	9168	888	2001
6339	907	8276	1186	1401
961	7407	7129	2544	2708
5706	6209	5324	7657	6106
6664	4586	7076	1018	7372
2289	823	8543	6803	4656
8032	7343	6702	9749	7103
4180	5543	9527	6169	4074
8121	1026	9719	3757	2146
1078	318	1012	4781	7673
2706	720	5314	3118	2069
8399	1437	926	9294	7557
933	8212	4548	4140	8863
6112	1251	3277	6061	4838
3737	9940	8465	9247	9476
1219	3051	8015	9800	8373
89	2056	9959	5970	1574
7120	5604	7656	4027	8418
1652	3554	562	6001	3967
5143	2357	8932	5959	6581
7676	2519	7925	5085	733
7410	4437	8074	6032	8650
7038	4284	489	5751	3084
5557	1318	9405	2956	796
2522	237	657	2856	6541
6935	4391	3232	5749	960
4716	3978	5445	4275	9307
3425	6155	3092	5494	8296
5418	6291	1704	424	9478
946	8895	5646	2729	8371
2093	5096	9276	2431	1871
6442	2987	8986	1534	8469
7856	1341	2749	298	6087
3998	4046	5088	9099	9578
4656	6227	4898	6298	2891
7928	4441	6707	5841	4025
1283	4099	5425	7965	9394
9441	8757	3100	4945	4833
6689	1224	9123	7456	3481
7597	3398	7882	6779	7195
3508	9045	4503	7917	9921
8833	7978	7427	7325	5379
440	8421	2913	6863	9530
8567	2045	4936	3477	198
4540	2785	4707	573	5541
7664	7540	8258	1080	5470
1714	3073	4501	5165	2211
5749	2056	6338	2838	1324
9503	4221	1832	7586	4563
2114	9598	2597	1857	1635
3676	6709	3734	7883	726
2426	5779	7065	3523	9033
8681	2975	8018	4773	8825
1523	7535	9651	7524	424
8008	9024	8958	3946	1956
1881	3998	5584	3936	5356
8822	3083	7079	7674	4613
4846	928	8942	5793	9660
3482	1617	131	7016	4407
7005	1004	9223	3337	6550
5668	1378	3006	3352	5705
9055	8486	6191	6961	9078
4103	3362	8612	9302	2358
5423	9966	2876	6484	7650
183	6401	3197	6233	6641
2194	6000	997	3578	7129
9292	52	6420	9543	7825
7865	8354	5139	6801	9348
1568	3707	2950	9600	3813
2815	8494	8132	7645	9106
289	7309	8113	9263	7887
1382	8150	6503	2242	9404
6747	5434	1081	8884	9101
4939	9463	7504	7236	7832
6852	1557	5890	3730	4345
9166	7391	6396	2461	2189
1325	6127	2582	8515	1169
4398	6206	9853	6308	1019
823	8487	1621	750	5857
5063	2194	2003	2993	177
7711	7854	3108	2674	5373
2780	6121	1950	836	3475
5766	7686	9381	8030	7011
9567	3560	4150	9348	2599
4664	1813	9272	7488	6724
3632	5576	7117	194	4020
2721	8518	1069	1084	1560
4057	3958	433	5181	6893
7830	3812	5645	9047	6331
5911	236	8965	4097	2394
9588	6992	1389	9858	8385
1276	4354	3296	8798	3270
6641	8364	2369	1642	5721
8230	6148	8563	5827	5940
696	6376	295	2213	3077
4263	1431	4958	9175	4957
9826	6894	9227	1512	2961
7363	1845	4803	7017	3428
4039	9881	3018	7060	8207
1285	4896	2231	8269	2003
4924	9237	8203	8676	9265
9111	7120	8853	7946	7118
4171	9078	7140	3189	8384
2707	4730	8784	480	5873
5781	7500	4682	7585	3254
7919	8041	8896	1932	4639
4260	9044	7770	7897	1510
3748	5906	7789	2101	426
9332	9193	6664	4381	9071
1415	7620	7814	9012	8940
8459	6174	5040	4793	1884
7178	8035	3115	6837	8468
7836	8148	7347	8642	3428
8022	1046	40	4219	6037
3416	7018	9601	6755	2294
3513	50	5271	4219	1182
5004	9651	4465	8892	2072
3212	5379	3528	4711	1620
5398	2483	8070	9776	2322
1606	3776	6525	6752	5564
9631	4284	5441	5969	3095
8831	1966	2962	135	9174
3469	5770	4925	4791	9528
9175	8589	7471	8337	5201
6425	5984	3055	3739	5988
2559	8759	9110	3868	4300
5612	6116	6210	2271	692
4767	6756	9260	7869	4150
7843	7492	939	4739	2217
1115	8635	2900	715	1903
4208	8051	4659	5640	8934
4226	9506	9959	9553	5723
6439	6996	6362	2659	4357
6260	9447	4936	803	7413
4723	6278	3697	7556	3562
6353	6227	4611	3394	7315
1018	3451	575	4892	6614
9965	7978	5643	145	9780
1825	5628	9185	5837	4805
4087	8404	9203	4304	8848
9869	9227	9513	7932	4916
2612	4403	8388	3763	9801
6219	9441	6992	9622	7147
8206	8168	3428	9576	1897
9145	5701	7080	5138	8392
3323	4548	3654	4510	2091
9993	5886	3888	1313	8732
7649	4322	9653	3690	4753
9873	7803	5777	5467	6915
4192	6173	2747	8489	5207
9539	5789	793	4098	1524
8	9412	1848	5341	6961
9366	2985	791	6787	50
347	1051	2497	1647	2433
4912	8802	4217	5031	2850
5817	4230	691	4588	3586
4629	8298	781	9273	8480
2703	1554	7122	9133	7313
6603	5325	510	6222	9581
6989	8096	2445	5715	6832
7172	9935	1100	5096	8494
2671	5810	9640	4588	164
2468	4033	5704	479	3193
8250	3955	2675	6360	5497
5904	6448	2294	1104	9877
3034	959	8947	4719	1833
1627	3395	7793	546	7105
8769	9004	1330	6703	9402
8479	104	1861	6368	1163
3516	2540	9885	8658	6231
6194	3493	2240	3157	2169
7725	1097	8335	2653	3417
3707	1767	4360	5018	1904
783	7615	7881	5407	4113
734	7146	4754	5275	986
4254	8553	1349	7186	3141
869	3041	57	9001	7537
110	1896	1258	3726	857
1628	7765	5140	8059	7729
9511	1025	9	9412	4888
8694	2417	3858	7446	1582
667	3967	4467	6780	7154
4101	3708	713	5701	9843
2648	255	9915	6459	2577
7883	5774	6129	9795	6102
7020	8301	477	5309	1011
8436	5524	8050	6274	5784
2905	542	708	9649	6409
6097	1178	7662	5992	5071
2946	6814	8767	4841	9582
3304	4945	2356	5250	9031
303	1956	1473	4823	4599
3261	3974	7152	1391	5154
5494	1896	7869	1691	6849
8336	826	533	3704	9939
6480	7161	9214	1549	8221
5201	3938	5749	4700	1209
2338	3980	8103	3214	6692
2367	6413	4312	8251	4831
8357	959	3685	6375	8595
9243	2077	2116	9274	5391
5722	9260	6699	1276	1020
7788	1559	7620	7578	5030
4984	9856	4334	9582	9843
538	8616	4371	5050	80
5413	1520	7313	331	2544
6636	6918	467	9894	31
878	1389	3508	6595	6347
586	5512	8542	3944	7585
7717	6180	5583	3611	1473
4218	4477	5892	5542	2752
2431	2038	1914	1926	8371
1492	4271	6530	6057	2626
1881	3446	2957	7238	1756
312	879	4866	5759	6607
457	3751	1363	8192	5334
1800	3521	9797	2021	8305
3837	9985	7421	7279	6106
4015	6138	5374	3676	7257
9656	3547	2862	6618	1279
3316	2649	4760	8437	2865
296	7777	5169	1776	673
3533	9750	2685	3507	4865
7241	2518	9675	3557	8369
254	2401	7736	4953	285
2283	7945	3374	6923	625
1628	3870	5599	9971	7973
1223	3324	6565	3552	2580
9933	5342	6105	9139	8412
4679	2636	8701	9458	4456
2450	5201	3556	2842	8732
2503	2246	5153	6702	4362
757	7112	6124	5941	6812
3210	8406	1027	7417	462
8563	9912	5097	7580	4353
2647	2392	4484	8633	8444
5415	7630	99	6218	1018
1155	1913	644	2627	4725
6463	3804	9415	5238	4325
7746	6930	3038	2879	9516
5200	7670	975	2814	8763
2572	5479	8302	8911	4759
9871	237	7963	8080	4196
9513	4410	6609	1314	9628
6172	6780	7817	5079	1260
6638	7601	6127	6618	9149
207	4881	6929	576	2493
4676	329	9506	6904	4959
2076	9033	3247	8066	9955
